ID,Description_en,VulnStatus,Published,LastModified,WeaknessSource,WeaknessValue,CVSS_Source_v31,CVSS_Vector_v31,CVSS_BaseScore,CVSS_BaseSeverity,ShortName,Group_Label
CVE-2020-16978,"<p>a cross site scripting vulnerability exists when microsoft dynamics 365 (on-premises) does not properly sanitize a specially crafted web request to an affected dynamics server. an authenticated attacker could exploit the vulnerability by sending a specially crafted request to an affected dynamics server.</p> <p>the attacker who successfully exploited the vulnerability could then perform cross-site scripting attacks on affected systems and run script in the security context of the current authenticated user. these attacks could allow the attacker to read content that the attacker is not authorized to read, use the victim's identity to take actions within dynamics server on behalf of the user, such as change permissions and delete content, and inject malicious content in the browser of the user.</p> <p>the security update addresses the vulnerability by helping to ensure that dynamics server properly sanitizes web requests.</p>",Modified,2020-10-16,2024-11-21,secure@microsoft.com,,secure@microsoft.com,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,MEDIUM,Microsoft,G_I_CNA_Microsoft_Group8
CVE-2020-16978,"<p>a cross site scripting vulnerability exists when microsoft dynamics 365 (on-premises) does not properly sanitize a specially crafted web request to an affected dynamics server. an authenticated attacker could exploit the vulnerability by sending a specially crafted request to an affected dynamics server.</p> <p>the attacker who successfully exploited the vulnerability could then perform cross-site scripting attacks on affected systems and run script in the security context of the current authenticated user. these attacks could allow the attacker to read content that the attacker is not authorized to read, use the victim's identity to take actions within dynamics server on behalf of the user, such as change permissions and delete content, and inject malicious content in the browser of the user.</p> <p>the security update addresses the vulnerability by helping to ensure that dynamics server properly sanitizes web requests.</p>",Modified,2020-10-16,2024-11-21,nvd@nist.gov,CWE-79,nvd@nist.gov,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,MEDIUM,NVD,G_C_NVD_Microsoft_Group8
CVE-2020-1198,"<p>a cross-site-scripting (xss) vulnerability exists when microsoft sharepoint server does not properly sanitize a specially crafted web request to an affected sharepoint server. an authenticated attacker could exploit the vulnerability by sending a specially crafted request to an affected sharepoint server.</p> <p>the attacker who successfully exploited the vulnerability could then perform cross-site scripting attacks on affected systems and run script in the security context of the current user. the attacks could allow the attacker to read content that the attacker is not authorized to read, use the victim's identity to take actions on the sharepoint site on behalf of the user, such as change permissions and delete content, and inject malicious content in the browser of the user.</p> <p>the security update addresses the vulnerability by helping to ensure that sharepoint server properly sanitizes web requests.</p>",Modified,2020-09-11,2024-11-21,secure@microsoft.com,,secure@microsoft.com,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:N/A:N,7.4,HIGH,Microsoft,G_I_CNA_Microsoft_Group9
CVE-2020-1198,"<p>a cross-site-scripting (xss) vulnerability exists when microsoft sharepoint server does not properly sanitize a specially crafted web request to an affected sharepoint server. an authenticated attacker could exploit the vulnerability by sending a specially crafted request to an affected sharepoint server.</p> <p>the attacker who successfully exploited the vulnerability could then perform cross-site scripting attacks on affected systems and run script in the security context of the current user. the attacks could allow the attacker to read content that the attacker is not authorized to read, use the victim's identity to take actions on the sharepoint site on behalf of the user, such as change permissions and delete content, and inject malicious content in the browser of the user.</p> <p>the security update addresses the vulnerability by helping to ensure that sharepoint server properly sanitizes web requests.</p>",Modified,2020-09-11,2024-11-21,nvd@nist.gov,CWE-79,nvd@nist.gov,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,MEDIUM,NVD,G_I_NVD_Microsoft_Group9
CVE-2020-1227,"<p>a cross-site-scripting (xss) vulnerability exists when microsoft sharepoint server does not properly sanitize a specially crafted web request to an affected sharepoint server. an authenticated attacker could exploit the vulnerability by sending a specially crafted request to an affected sharepoint server.</p> <p>the attacker who successfully exploited the vulnerability could then perform cross-site scripting attacks on affected systems and run script in the security context of the current user. the attacks could allow the attacker to read content that the attacker is not authorized to read, use the victim's identity to take actions on the sharepoint site on behalf of the user, such as change permissions and delete content, and inject malicious content in the browser of the user.</p> <p>the security update addresses the vulnerability by helping to ensure that sharepoint server properly sanitizes web requests.</p>",Modified,2020-09-11,2024-11-21,secure@microsoft.com,,secure@microsoft.com,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N,5.4,MEDIUM,Microsoft,G_I_CNA_Microsoft_Group9
CVE-2020-1227,"<p>a cross-site-scripting (xss) vulnerability exists when microsoft sharepoint server does not properly sanitize a specially crafted web request to an affected sharepoint server. an authenticated attacker could exploit the vulnerability by sending a specially crafted request to an affected sharepoint server.</p> <p>the attacker who successfully exploited the vulnerability could then perform cross-site scripting attacks on affected systems and run script in the security context of the current user. the attacks could allow the attacker to read content that the attacker is not authorized to read, use the victim's identity to take actions on the sharepoint site on behalf of the user, such as change permissions and delete content, and inject malicious content in the browser of the user.</p> <p>the security update addresses the vulnerability by helping to ensure that sharepoint server properly sanitizes web requests.</p>",Modified,2020-09-11,2024-11-21,nvd@nist.gov,CWE-79,nvd@nist.gov,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,MEDIUM,NVD,G_I_NVD_Microsoft_Group9
CVE-2020-1345,"<p>a cross-site-scripting (xss) vulnerability exists when microsoft sharepoint server does not properly sanitize a specially crafted web request to an affected sharepoint server. an authenticated attacker could exploit the vulnerability by sending a specially crafted request to an affected sharepoint server.</p> <p>the attacker who successfully exploited the vulnerability could then perform cross-site scripting attacks on affected systems and run script in the security context of the current user. the attacks could allow the attacker to read content that the attacker is not authorized to read, use the victim's identity to take actions on the sharepoint site on behalf of the user, such as change permissions and delete content, and inject malicious content in the browser of the user.</p> <p>the security update addresses the vulnerability by helping to ensure that sharepoint server properly sanitizes web requests.</p>",Modified,2020-09-11,2024-11-21,secure@microsoft.com,,secure@microsoft.com,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:N/A:N,7.4,HIGH,Microsoft,G_I_CNA_Microsoft_Group9
CVE-2020-1345,"<p>a cross-site-scripting (xss) vulnerability exists when microsoft sharepoint server does not properly sanitize a specially crafted web request to an affected sharepoint server. an authenticated attacker could exploit the vulnerability by sending a specially crafted request to an affected sharepoint server.</p> <p>the attacker who successfully exploited the vulnerability could then perform cross-site scripting attacks on affected systems and run script in the security context of the current user. the attacks could allow the attacker to read content that the attacker is not authorized to read, use the victim's identity to take actions on the sharepoint site on behalf of the user, such as change permissions and delete content, and inject malicious content in the browser of the user.</p> <p>the security update addresses the vulnerability by helping to ensure that sharepoint server properly sanitizes web requests.</p>",Modified,2020-09-11,2024-11-21,nvd@nist.gov,CWE-79,nvd@nist.gov,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,MEDIUM,NVD,G_I_NVD_Microsoft_Group9
CVE-2020-1514,"<p>a cross-site-scripting (xss) vulnerability exists when microsoft sharepoint server does not properly sanitize a specially crafted web request to an affected sharepoint server. an authenticated attacker could exploit the vulnerability by sending a specially crafted request to an affected sharepoint server.</p> <p>the attacker who successfully exploited the vulnerability could then perform cross-site scripting attacks on affected systems and run script in the security context of the current user. the attacks could allow the attacker to read content that the attacker is not authorized to read, use the victim's identity to take actions on the sharepoint site on behalf of the user, such as change permissions and delete content, and inject malicious content in the browser of the user.</p> <p>the security update addresses the vulnerability by helping to ensure that sharepoint server properly sanitizes web requests.</p>",Modified,2020-09-11,2024-11-21,secure@microsoft.com,,secure@microsoft.com,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N,5.4,MEDIUM,Microsoft,G_I_CNA_Microsoft_Group9
CVE-2020-1514,"<p>a cross-site-scripting (xss) vulnerability exists when microsoft sharepoint server does not properly sanitize a specially crafted web request to an affected sharepoint server. an authenticated attacker could exploit the vulnerability by sending a specially crafted request to an affected sharepoint server.</p> <p>the attacker who successfully exploited the vulnerability could then perform cross-site scripting attacks on affected systems and run script in the security context of the current user. the attacks could allow the attacker to read content that the attacker is not authorized to read, use the victim's identity to take actions on the sharepoint site on behalf of the user, such as change permissions and delete content, and inject malicious content in the browser of the user.</p> <p>the security update addresses the vulnerability by helping to ensure that sharepoint server properly sanitizes web requests.</p>",Modified,2020-09-11,2024-11-21,nvd@nist.gov,CWE-79,nvd@nist.gov,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,MEDIUM,NVD,G_I_NVD_Microsoft_Group9
CVE-2020-1482,"<p>a cross-site-scripting (xss) vulnerability exists when microsoft sharepoint server does not properly sanitize a specially crafted web request to an affected sharepoint server. an authenticated attacker could exploit the vulnerability by sending a specially crafted request to an affected sharepoint server.</p> <p>the attacker who successfully exploited the vulnerability could then perform cross-site scripting attacks on affected systems and run script in the security context of the current user. the attacks could allow the attacker to read content that the attacker is not authorized to read, use the victim's identity to take actions on the sharepoint site on behalf of the user, such as change permissions and delete content, and inject malicious content in the browser of the user.</p> <p>the security update addresses the vulnerability by helping to ensure that sharepoint server properly sanitizes web requests.</p>",Modified,2020-09-11,2024-11-21,secure@microsoft.com,,secure@microsoft.com,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:L,6.3,MEDIUM,Microsoft,G_I_CNA_Microsoft_Group9
CVE-2020-1482,"<p>a cross-site-scripting (xss) vulnerability exists when microsoft sharepoint server does not properly sanitize a specially crafted web request to an affected sharepoint server. an authenticated attacker could exploit the vulnerability by sending a specially crafted request to an affected sharepoint server.</p> <p>the attacker who successfully exploited the vulnerability could then perform cross-site scripting attacks on affected systems and run script in the security context of the current user. the attacks could allow the attacker to read content that the attacker is not authorized to read, use the victim's identity to take actions on the sharepoint site on behalf of the user, such as change permissions and delete content, and inject malicious content in the browser of the user.</p> <p>the security update addresses the vulnerability by helping to ensure that sharepoint server properly sanitizes web requests.</p>",Modified,2020-09-11,2024-11-21,nvd@nist.gov,CWE-79,nvd@nist.gov,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,MEDIUM,NVD,G_I_NVD_Microsoft_Group9
CVE-2020-1575,"<p>a cross-site-scripting (xss) vulnerability exists when microsoft sharepoint server does not properly sanitize a specially crafted web request to an affected sharepoint server. an authenticated attacker could exploit the vulnerability by sending a specially crafted request to an affected sharepoint server.</p> <p>the attacker who successfully exploited the vulnerability could then perform cross-site scripting attacks on affected systems and run script in the security context of the current user. the attacks could allow the attacker to read content that the attacker is not authorized to read, use the victim's identity to take actions on the sharepoint site on behalf of the user, such as change permissions and delete content, and inject malicious content in the browser of the user.</p> <p>the security update addresses the vulnerability by helping to ensure that sharepoint server properly sanitizes web requests.</p>",Modified,2020-09-11,2024-11-21,secure@microsoft.com,,secure@microsoft.com,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,MEDIUM,Microsoft,G_I_CNA_Microsoft_Group9
CVE-2020-1575,"<p>a cross-site-scripting (xss) vulnerability exists when microsoft sharepoint server does not properly sanitize a specially crafted web request to an affected sharepoint server. an authenticated attacker could exploit the vulnerability by sending a specially crafted request to an affected sharepoint server.</p> <p>the attacker who successfully exploited the vulnerability could then perform cross-site scripting attacks on affected systems and run script in the security context of the current user. the attacks could allow the attacker to read content that the attacker is not authorized to read, use the victim's identity to take actions on the sharepoint site on behalf of the user, such as change permissions and delete content, and inject malicious content in the browser of the user.</p> <p>the security update addresses the vulnerability by helping to ensure that sharepoint server properly sanitizes web requests.</p>",Modified,2020-09-11,2024-11-21,nvd@nist.gov,CWE-79,nvd@nist.gov,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,MEDIUM,NVD,G_I_NVD_Microsoft_Group9
CVE-2020-16945,"<p>a cross-site-scripting (xss) vulnerability exists when microsoft sharepoint server does not properly sanitize a specially crafted web request to an affected sharepoint server. an authenticated attacker could exploit the vulnerability by sending a specially crafted request to an affected sharepoint server.</p> <p>the attacker who successfully exploited the vulnerability could then perform cross-site scripting attacks on affected systems and run script in the security context of the current user. the attacks could allow the attacker to read content that the attacker is not authorized to read, use the victim's identity to take actions on the sharepoint site on behalf of the user, such as change permissions and delete content, and inject malicious content in the browser of the user.</p> <p>the security update addresses the vulnerability by helping to ensure that sharepoint server properly sanitizes web requests.</p>",Modified,2020-10-16,2024-11-21,secure@microsoft.com,,secure@microsoft.com,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:N,8.7,HIGH,Microsoft,G_I_CNA_Microsoft_Group9
