ID,ShortName,AV_Diff,AC_Diff,PR_Diff,UI_Diff,S_Diff,C_Diff,I_Diff,A_Diff,Hamming_Distance
CVE-2017-11197,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2017-13227,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2017-13308,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2017-13309,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2017-13310,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2017-13311,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2017-13312,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2017-13313,CISA-ADP,0,0,0,1,0,0,0,0,1
CVE-2017-13314,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2017-13315,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2017-13316,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2017-13319,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2017-13320,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2017-13321,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2017-13323,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2017-14806,OpenText,0,0,0,0,0,0,1,0,1
CVE-2017-14807,OpenText,0,0,0,0,0,0,0,0,0
CVE-2017-15832,Qualcomm,0,0,1,0,0,0,0,0,1
CVE-2017-18113,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2017-18153,Qualcomm,0,1,1,0,0,0,0,0,2
CVE-2017-18306,Qualcomm,0,0,1,0,0,0,1,1,3
CVE-2017-18307,Qualcomm,0,0,1,0,0,0,1,1,3
CVE-2017-20007,INCIBE,0,0,0,0,0,0,0,0,0
CVE-2017-20011,VulDB,0,0,0,1,0,0,0,1,2
CVE-2017-20012,VulDB,0,0,0,1,0,0,0,1,2
CVE-2017-20013,VulDB,0,0,0,1,0,0,0,1,2
CVE-2017-20014,VulDB,0,0,0,1,0,0,0,1,2
CVE-2017-20015,VulDB,0,0,0,1,0,0,0,1,2
CVE-2017-20016,VulDB,0,0,0,1,0,0,0,1,2
CVE-2017-20017,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20018,VulDB,1,0,1,1,0,1,1,1,6
CVE-2017-20019,VulDB,0,0,1,0,0,1,0,0,2
CVE-2017-20020,VulDB,0,0,0,1,0,1,1,1,4
CVE-2017-20021,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20023,VulDB,0,0,1,0,0,1,1,1,4
CVE-2017-20024,VulDB,0,0,0,0,0,0,0,1,1
CVE-2017-20025,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20026,VulDB,0,0,0,0,1,1,0,0,2
CVE-2017-20027,VulDB,0,0,0,0,1,1,0,0,2
CVE-2017-20028,VulDB,0,1,0,0,0,1,1,1,4
CVE-2017-20029,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20030,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20031,VulDB,0,0,0,0,0,0,0,0,0
CVE-2017-20032,VulDB,0,0,1,0,0,1,1,1,4
CVE-2017-20033,VulDB,0,0,0,0,1,1,0,0,2
CVE-2017-20034,VulDB,0,0,0,0,1,1,0,0,2
CVE-2017-20035,VulDB,0,0,0,0,1,1,0,0,2
CVE-2017-20036,VulDB,0,0,0,0,1,1,0,0,2
CVE-2017-20037,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20038,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20039,VulDB,0,0,0,0,0,0,0,0,0
CVE-2017-20040,VulDB,0,0,1,0,0,1,1,1,4
CVE-2017-20041,VulDB,0,0,0,0,0,1,1,0,2
CVE-2017-20042,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20043,VulDB,0,0,0,1,1,1,0,0,3
CVE-2017-20044,VulDB,0,0,0,1,1,1,0,0,3
CVE-2017-20045,VulDB,0,0,0,1,0,1,1,1,4
CVE-2017-20051,VulDB,1,0,1,1,0,1,1,1,6
CVE-2017-20052,VulDB,1,1,1,1,0,1,1,1,7
CVE-2017-20053,VulDB,0,0,0,0,0,0,0,0,0
CVE-2017-20054,VulDB,0,0,0,0,1,1,0,0,2
CVE-2017-20055,VulDB,0,0,0,0,1,1,0,0,2
CVE-2017-20056,VulDB,0,0,0,0,1,1,0,0,2
CVE-2017-20057,VulDB,0,0,0,0,1,1,0,0,2
CVE-2017-20058,VulDB,0,0,0,0,1,1,0,0,2
CVE-2017-20059,VulDB,0,0,0,0,1,1,0,0,2
CVE-2017-20060,VulDB,0,0,0,0,1,1,0,0,2
CVE-2017-20061,VulDB,0,0,0,1,1,1,0,0,3
CVE-2017-20062,VulDB,0,1,0,0,0,1,1,1,4
CVE-2017-20063,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20064,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20065,VulDB,0,0,0,0,0,0,0,0,0
CVE-2017-20066,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20067,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20068,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20069,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20070,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20071,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20072,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20073,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20074,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20075,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20076,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20077,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20078,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20079,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20080,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20081,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20082,VulDB,0,0,0,0,0,0,0,0,0
CVE-2017-20083,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20084,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20085,VulDB,0,0,0,0,1,1,0,0,2
CVE-2017-20086,VulDB,0,1,0,0,0,1,1,1,4
CVE-2017-20087,VulDB,0,0,1,0,1,1,0,0,3
CVE-2017-20088,VulDB,0,0,0,0,0,0,0,0,0
CVE-2017-20089,VulDB,0,0,1,0,1,1,0,0,3
CVE-2017-20090,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20091,VulDB,0,0,0,0,0,0,1,0,1
CVE-2017-20092,VulDB,0,0,1,0,1,1,0,0,3
CVE-2017-20093,VulDB,0,0,0,0,0,0,0,0,0
CVE-2017-20094,VulDB,0,0,0,0,1,1,0,0,2
CVE-2017-20095,VulDB,0,0,1,0,0,1,1,1,4
CVE-2017-20096,VulDB,0,0,1,0,1,1,0,0,3
CVE-2017-20097,VulDB,0,0,1,0,1,1,0,0,3
CVE-2017-20098,VulDB,0,0,1,0,1,1,0,0,3
CVE-2017-20099,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20100,VulDB,0,0,1,0,1,1,0,0,3
CVE-2017-20101,VulDB,0,0,0,0,0,1,0,0,1
CVE-2017-20102,VulDB,0,0,0,0,0,1,1,0,2
CVE-2017-20103,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20104,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20105,VulDB,0,0,0,0,0,1,1,0,2
CVE-2017-20106,VulDB,0,0,0,0,0,0,0,1,1
CVE-2017-20107,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20108,VulDB,0,0,0,0,1,1,0,0,2
CVE-2017-20109,VulDB,0,0,0,0,0,1,0,0,1
CVE-2017-20110,VulDB,0,0,1,0,0,1,0,0,2
CVE-2017-20111,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20112,VulDB,0,0,0,0,0,0,0,0,0
CVE-2017-20113,VulDB,0,0,0,0,1,1,0,0,2
CVE-2017-20114,VulDB,0,0,0,0,1,1,0,0,2
CVE-2017-20115,VulDB,0,0,0,0,1,1,0,0,2
CVE-2017-20116,VulDB,0,0,0,0,1,1,0,0,2
CVE-2017-20117,VulDB,0,0,0,0,1,1,0,0,2
CVE-2017-20118,VulDB,0,0,0,0,1,1,0,0,2
CVE-2017-20119,VulDB,0,0,1,0,1,1,0,0,3
CVE-2017-20120,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20121,VulDB,0,0,0,0,0,0,0,0,0
CVE-2017-20122,VulDB,0,0,0,0,1,1,0,0,2
CVE-2017-20123,VulDB,1,0,1,1,0,0,0,0,3
CVE-2017-20124,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20125,VulDB,0,0,1,0,0,1,1,1,4
CVE-2017-20126,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20127,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20128,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20129,VulDB,0,0,1,0,0,1,1,1,4
CVE-2017-20130,VulDB,0,0,1,0,0,1,1,1,4
CVE-2017-20131,VulDB,0,0,1,0,0,1,1,1,4
CVE-2017-20132,VulDB,0,0,1,0,0,1,1,1,4
CVE-2017-20133,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20134,VulDB,0,0,1,0,0,1,1,1,4
CVE-2017-20135,VulDB,0,0,1,0,0,1,1,1,4
CVE-2017-20136,VulDB,0,0,1,0,0,1,1,1,4
CVE-2017-20137,VulDB,0,0,1,0,0,1,1,1,4
CVE-2017-20138,VulDB,0,0,1,0,0,1,1,1,4
CVE-2017-20139,VulDB,0,0,1,0,0,1,1,1,4
CVE-2017-20140,VulDB,0,0,1,1,1,1,0,0,4
CVE-2017-20141,VulDB,0,0,1,0,0,1,1,1,4
CVE-2017-20142,VulDB,0,0,1,0,0,1,1,1,4
CVE-2017-20143,VulDB,0,0,1,0,0,1,1,1,4
CVE-2017-20144,VulDB,1,0,1,1,0,1,1,1,6
CVE-2017-20145,VulDB,0,0,1,0,0,1,1,1,4
CVE-2017-20150,VulDB,1,0,0,0,0,1,1,1,4
CVE-2017-20151,VulDB,1,0,1,0,0,1,1,1,5
CVE-2017-20152,VulDB,0,1,1,0,0,1,0,0,3
CVE-2017-20153,VulDB,0,1,1,0,1,1,0,0,4
CVE-2017-20154,VulDB,1,0,1,0,0,0,0,1,3
CVE-2017-20155,VulDB,0,0,1,0,1,1,0,0,3
CVE-2017-20156,VulDB,1,0,1,0,0,1,1,1,5
CVE-2017-20157,VulDB,1,0,1,0,0,1,1,1,5
CVE-2017-20159,VulDB,0,0,1,0,1,1,0,0,3
CVE-2017-20160,VulDB,0,0,1,0,0,1,1,1,4
CVE-2017-20161,VulDB,1,1,1,1,0,1,1,1,7
CVE-2017-20162,VulDB,0,0,1,0,0,0,0,0,1
CVE-2017-20163,VulDB,1,0,1,0,0,1,1,1,5
CVE-2017-20164,VulDB,0,0,1,1,1,0,0,1,4
CVE-2017-20165,VulDB,1,0,1,0,0,0,0,1,3
CVE-2017-20167,VulDB,0,0,1,0,1,1,0,0,3
CVE-2017-20168,VulDB,1,0,1,0,0,1,1,1,5
CVE-2017-20169,VulDB,1,0,1,0,0,1,1,1,5
CVE-2017-20170,VulDB,1,0,1,0,0,1,1,1,5
CVE-2017-20171,VulDB,1,0,1,0,0,1,1,1,5
CVE-2017-20172,VulDB,1,0,1,0,0,1,1,1,5
CVE-2017-20173,VulDB,1,0,1,0,0,1,1,1,5
CVE-2017-20174,VulDB,0,1,0,0,0,1,1,1,4
CVE-2017-20175,VulDB,0,1,1,0,1,1,0,0,4
CVE-2017-20176,VulDB,0,0,1,0,1,1,0,0,3
CVE-2017-20177,VulDB,0,0,1,0,1,1,0,0,3
CVE-2017-20179,VulDB,0,0,1,0,0,1,1,1,4
CVE-2017-20180,VulDB,1,0,1,0,0,0,1,1,4
CVE-2017-20181,VulDB,0,0,0,0,0,1,1,1,3
CVE-2017-20182,VulDB,0,0,1,0,1,1,0,0,3
CVE-2017-20183,VulDB,0,0,1,0,1,1,0,0,3
CVE-2017-20188,VulDB,0,0,1,0,1,1,0,0,3
CVE-2017-20193,Wordfence,0,0,0,0,0,1,0,0,1
CVE-2017-2680,Siemens,0,0,0,0,0,0,0,0,0
CVE-2017-2681,Siemens,0,0,0,0,0,0,0,0,0
CVE-2017-3211,CERT/CC,0,1,1,0,0,1,0,0,3
CVE-2017-3506,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2017-5030,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2017-5070,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2017-9453,MITRE,0,1,0,0,1,0,0,0,2
CVE-2017-9711,Qualcomm,0,0,1,0,0,0,0,0,1
CVE-2018-0824,CISA-ADP,0,1,0,0,0,0,0,0,1
CVE-2018-1002102,Kubernetes,0,0,0,0,0,0,0,0,0
CVE-2018-1002104,Kubernetes,0,0,0,0,0,0,0,0,0
CVE-2018-11922,Qualcomm,1,0,1,0,0,0,1,1,4
CVE-2018-11952,Qualcomm,0,0,1,0,0,0,0,0,1
CVE-2018-12475,OpenText,0,0,1,0,0,0,0,0,1
CVE-2018-12476,OpenText,0,0,0,1,0,0,1,0,2
CVE-2018-13374,Fortinet,0,0,0,0,0,0,0,0,0
CVE-2018-13379,Fortinet,0,0,0,0,0,0,1,0,1
CVE-2018-13380,Fortinet,0,0,0,0,0,0,1,0,1
CVE-2018-13381,Fortinet,0,0,0,0,0,0,0,1,1
CVE-2018-13382,Fortinet,0,0,0,0,0,1,0,0,1
CVE-2018-13383,Fortinet,0,0,1,1,0,0,0,1,3
CVE-2018-16557,Siemens,0,0,0,0,0,0,1,0,1
CVE-2018-16739,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-17463,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-17480,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-17558,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-17559,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-17954,OpenText,0,0,1,0,1,0,0,0,2
CVE-2018-19943,QNAP,0,1,0,0,0,1,1,1,4
CVE-2018-19946,QNAP,0,0,0,1,0,1,1,0,3
CVE-2018-19947,QNAP,0,0,0,0,0,1,0,0,1
CVE-2018-19948,QNAP,0,1,1,0,0,0,1,0,3
CVE-2018-20105,OpenText,0,0,1,0,0,1,0,0,2
CVE-2018-20802,MongoDB,0,0,0,0,0,0,0,0,0
CVE-2018-20803,MongoDB,0,0,0,0,0,0,0,0,0
CVE-2018-20804,MongoDB,0,0,0,0,0,0,0,0,0
CVE-2018-20805,MongoDB,0,0,0,0,0,0,0,0,0
CVE-2018-21268,MITRE,0,0,0,0,1,0,0,1,2
CVE-2018-2380,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-25004,MongoDB,0,0,0,0,0,0,0,0,0
CVE-2018-25007,Vaadin,0,1,0,1,0,0,0,0,2
CVE-2018-25030,VulDB,0,1,0,0,0,0,0,0,1
CVE-2018-25031,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-25034,VulDB,0,0,0,0,1,1,0,0,2
CVE-2018-25035,VulDB,0,0,0,0,1,1,0,0,2
CVE-2018-25036,VulDB,0,0,0,0,1,1,0,0,2
CVE-2018-25037,VulDB,0,0,0,0,1,1,0,0,2
CVE-2018-25038,VulDB,0,0,0,0,1,1,0,0,2
CVE-2018-25039,VulDB,0,0,0,0,1,1,0,0,2
CVE-2018-25040,VulDB,0,0,0,0,0,1,1,1,3
CVE-2018-25041,VulDB,0,0,0,0,0,1,1,1,3
CVE-2018-25042,VulDB,0,1,0,0,0,1,1,1,4
CVE-2018-25043,VulDB,0,1,0,0,0,1,1,1,4
CVE-2018-25044,VulDB,0,0,0,0,0,1,1,1,3
CVE-2018-25049,VulDB,1,0,1,1,0,0,0,1,4
CVE-2018-25050,VulDB,0,0,1,0,1,1,0,0,3
CVE-2018-25051,VulDB,0,0,1,0,1,1,0,0,3
CVE-2018-25052,VulDB,0,0,1,0,1,1,0,0,3
CVE-2018-25053,VulDB,0,0,0,0,1,1,0,0,2
CVE-2018-25054,VulDB,0,0,0,0,1,1,0,0,2
CVE-2018-25055,VulDB,0,0,1,0,1,1,0,0,3
CVE-2018-25056,VulDB,0,0,1,0,1,1,0,0,3
CVE-2018-25057,VulDB,1,0,1,0,0,1,1,1,5
CVE-2018-25058,VulDB,0,1,0,0,1,1,0,1,4
CVE-2018-25059,VulDB,1,0,1,0,0,0,0,0,2
CVE-2018-25060,VulDB,0,1,0,0,0,1,0,0,2
CVE-2018-25061,VulDB,0,0,1,0,0,0,0,1,2
CVE-2018-25062,VulDB,1,0,1,0,0,0,0,1,3
CVE-2018-25063,VulDB,0,0,1,0,1,1,0,0,3
CVE-2018-25064,VulDB,0,0,1,0,1,1,0,0,3
CVE-2018-25065,VulDB,0,0,1,0,1,1,0,0,3
CVE-2018-25066,VulDB,1,0,1,0,0,1,1,1,5
CVE-2018-25067,VulDB,1,0,1,0,0,1,1,1,5
CVE-2018-25068,VulDB,0,0,1,0,0,1,1,1,4
CVE-2018-25069,VulDB,0,0,0,0,0,1,1,1,3
CVE-2018-25070,VulDB,1,0,1,0,0,1,1,1,5
CVE-2018-25071,VulDB,1,0,1,0,0,1,1,1,5
CVE-2018-25072,VulDB,0,0,1,0,0,1,1,1,4
CVE-2018-25073,VulDB,0,0,1,0,1,1,0,0,3
CVE-2018-25074,VulDB,1,0,1,0,0,0,0,1,3
CVE-2018-25075,VulDB,1,1,1,0,0,1,1,1,6
CVE-2018-25076,VulDB,1,0,1,0,0,1,1,1,5
CVE-2018-25077,VulDB,1,0,1,0,0,0,0,1,3
CVE-2018-25079,VulDB,0,0,1,0,0,0,0,1,2
CVE-2018-25080,VulDB,0,0,1,0,1,1,0,0,3
CVE-2018-25081,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-25082,VulDB,0,0,1,0,0,1,1,1,4
CVE-2018-25084,VulDB,0,0,1,0,1,1,0,0,3
CVE-2018-25085,VulDB,0,0,0,0,1,1,0,0,2
CVE-2018-25086,VulDB,0,0,1,0,1,1,0,0,3
CVE-2018-25087,VulDB,1,0,1,0,0,0,0,1,3
CVE-2018-25088,VulDB,1,0,1,0,0,1,1,1,5
CVE-2018-25089,VulDB,1,0,1,0,0,0,0,0,2
CVE-2018-25092,VulDB,1,0,1,0,0,1,1,1,5
CVE-2018-25093,VulDB,1,0,1,0,0,1,1,1,5
CVE-2018-25094,VulDB,1,0,1,0,0,1,0,0,3
CVE-2018-25096,VulDB,0,0,0,0,0,1,1,1,3
CVE-2018-25097,VulDB,0,0,1,0,1,1,0,0,3
CVE-2018-2628,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-4344,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-5735,ISC,0,0,0,0,0,0,0,0,0
CVE-2018-5852,Qualcomm,0,0,1,0,0,0,0,0,1
CVE-2018-6065,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-8863,ICS-CERT,0,1,0,0,0,0,0,0,1
CVE-2018-9338,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9339,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9340,CISA-ADP,1,0,1,0,0,0,0,0,2
CVE-2018-9341,CISA-ADP,1,0,0,1,0,0,0,0,2
CVE-2018-9344,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9345,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9346,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9348,CISA-ADP,0,0,0,1,0,0,0,0,1
CVE-2018-9349,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9350,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9351,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9352,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9353,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9354,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9364,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9365,CISA-ADP,0,0,0,1,0,0,0,0,1
CVE-2018-9366,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9367,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9368,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2018-9369,CISA-ADP,0,0,0,1,0,0,0,0,1
CVE-2018-9370,CISA-ADP,0,0,0,1,0,0,0,0,1
CVE-2018-9371,CISA-ADP,1,0,0,1,0,0,0,0,2
CVE-2018-9374,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9376,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2018-9377,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2018-9380,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9381,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9386,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9388,CISA-ADP,1,0,1,0,0,0,0,0,2
CVE-2018-9390,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9391,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9392,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2018-9393,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2018-9394,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2018-9395,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2018-9396,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2018-9397,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2018-9398,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2018-9399,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2018-9400,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2018-9402,CISA-ADP,1,0,1,0,0,0,0,0,2
CVE-2018-9403,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2018-9404,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2018-9407,CISA-ADP,1,0,1,0,0,0,0,0,2
CVE-2018-9408,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2018-9410,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9411,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9413,CISA-ADP,1,0,0,0,0,0,0,0,1
CVE-2018-9414,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9417,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9418,CISA-ADP,1,0,0,0,0,0,0,0,1
CVE-2018-9419,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9420,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9421,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9423,CISA-ADP,1,0,0,0,0,0,0,0,1
CVE-2018-9424,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9426,CISA-ADP,1,0,0,0,0,0,0,0,1
CVE-2018-9428,CISA-ADP,0,0,0,1,0,0,0,0,1
CVE-2018-9429,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9430,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9431,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9432,CISA-ADP,0,0,1,1,0,0,0,0,2
CVE-2018-9433,CISA-ADP,0,0,0,1,0,0,0,0,1
CVE-2018-9435,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2018-9439,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2018-9440,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9441,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9449,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9456,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9462,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2018-9463,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2018-9466,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9467,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9468,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2018-9469,CISA-ADP,0,0,0,1,0,0,0,0,1
CVE-2018-9470,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9471,CISA-ADP,1,0,1,0,0,0,0,0,2
CVE-2018-9472,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9474,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2018-9475,CISA-ADP,0,1,0,0,0,0,0,0,1
CVE-2018-9477,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9478,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9479,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9480,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9481,CISA-ADP,1,0,0,0,0,0,0,0,1
CVE-2018-9482,CISA-ADP,1,0,0,0,0,0,0,0,1
CVE-2018-9483,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9484,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9485,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9486,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2018-9487,CISA-ADP,1,0,0,0,0,0,0,0,1
CVE-2019-0047,Juniper,0,0,0,0,0,0,0,0,0
CVE-2019-0050,Juniper,0,0,0,0,0,0,0,0,0
CVE-2019-0051,Juniper,0,0,0,1,0,0,0,0,1
CVE-2019-0054,Juniper,0,0,0,1,0,0,0,0,1
CVE-2019-0055,Juniper,0,0,0,0,0,0,0,0,0
CVE-2019-0056,Juniper,0,0,0,0,0,0,0,0,0
CVE-2019-0057,Juniper,0,0,0,0,0,0,0,0,0
CVE-2019-0058,Juniper,0,0,0,0,0,0,0,0,0
CVE-2019-0059,Juniper,0,0,0,0,0,0,0,0,0
CVE-2019-0060,Juniper,0,0,0,0,0,0,0,0,0
CVE-2019-0061,Juniper,0,0,0,0,0,0,0,0,0
CVE-2019-0062,Juniper,0,1,0,0,0,0,0,0,1
CVE-2019-0063,Juniper,1,0,0,0,0,0,0,0,1
CVE-2019-0064,Juniper,0,0,0,0,0,0,0,0,0
CVE-2019-0065,Juniper,0,0,0,0,0,0,0,1,1
CVE-2019-0066,Juniper,0,0,0,0,0,0,0,0,0
CVE-2019-0067,Juniper,0,0,0,0,0,0,0,0,0
CVE-2019-0068,Juniper,1,0,0,0,0,0,0,0,1
CVE-2019-0069,Juniper,0,0,0,1,1,0,0,0,2
CVE-2019-0070,Juniper,0,0,0,0,0,0,0,0,0
CVE-2019-0071,Juniper,0,0,0,0,0,0,0,0,0
CVE-2019-0072,Juniper,0,1,0,0,1,0,0,0,2
CVE-2019-0073,Juniper,0,0,0,1,0,0,0,0,1
CVE-2019-0074,Juniper,0,0,0,0,0,0,0,0,0
CVE-2019-0075,Juniper,0,0,0,0,0,0,0,0,0
CVE-2019-0344,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2019-10169,Red Hat,0,1,0,0,0,0,0,0,1
CVE-2019-10170,Red Hat,0,1,0,0,0,0,0,0,1
CVE-2019-10178,Red Hat,0,0,1,0,1,0,0,0,2
